Date,Open,High,Low,Close,Adj Close,Volume
2017-04-20,104.400002,105.690002,104.360001,104.879997,102.791084,4988100
2017-04-21,104.800003,105.430000,104.290001,104.889999,102.800880,5432600
2017-04-24,105.790001,106.410004,105.370003,105.930000,103.820168,4538200
2017-04-25,106.300003,106.970001,106.180000,106.730003,104.604240,4619000
2017-04-26,106.400002,107.480003,105.970001,106.080002,103.967186,6687400
2017-04-27,105.959999,105.980003,104.669998,105.470001,103.369331,5781800
2017-04-28,107.050003,107.599998,105.989998,106.699997,104.574837,6848400
2017-05-01,106.260002,106.730003,105.760002,105.919998,103.810364,4955500
2017-05-02,106.110001,106.529999,105.089996,105.360001,103.261520,5112200
2017-05-03,105.360001,107.260002,105.129997,106.720001,104.594437,5663000
2017-05-04,106.239998,106.330002,104.139999,104.809998,102.722473,8039900
2017-05-05,104.919998,105.889999,104.699997,105.790001,103.682961,5060000
2017-05-08,105.930000,106.720001,105.820000,106.680000,104.555229,5175100
2017-05-09,106.510002,106.750000,104.820000,105.080002,102.987106,5024000
2017-05-10,105.820000,106.830002,105.540001,106.500000,104.378815,5582800
2017-05-11,107.080002,107.080002,105.629997,106.209999,104.094589,4632100
2017-05-12,106.059998,106.290001,105.480003,105.959999,103.849571,4488200
2017-05-15,107.150002,107.709999,106.680000,106.849998,104.721848,6647500
2017-05-16,107.570000,107.660004,106.940002,107.250000,105.113884,5001400
2017-05-17,106.169998,106.269997,104.620003,104.699997,103.658493,6384300
2017-05-18,104.550003,105.680000,103.839996,105.169998,104.123825,5618100
2017-05-19,105.519997,106.519997,105.169998,106.519997,105.460388,8383500
2017-05-22,107.089996,107.089996,105.750000,106.120003,105.064377,4491100
2017-05-23,106.070000,106.559998,105.980003,106.269997,105.212875,3457100
2017-05-24,106.099998,106.360001,105.730003,106.220001,105.163383,3457200
2017-05-25,106.099998,106.709999,104.720001,105.110001,104.064423,5293800
2017-05-26,105.050003,105.290001,104.599998,104.720001,103.678299,3706600
2017-05-30,104.349998,104.709999,103.750000,104.059998,103.024864,4288000
2017-05-31,103.550003,103.889999,103.070000,103.480003,102.450638,8037900
2017-06-01,103.690002,104.279999,103.430000,104.269997,103.232773,4769400
2017-06-02,103.820000,103.940002,102.769997,103.110001,102.084312,5864000
2017-06-05,102.800003,103.580002,102.629997,103.190002,102.163521,4523300
2017-06-06,103.110001,104.449997,102.760002,104.169998,103.133766,4683900
2017-06-07,103.970001,104.430000,102.550003,103.769997,102.737747,7197100
2017-06-08,103.769997,104.739998,103.440002,104.000000,102.965462,6493600
2017-06-09,104.010002,106.489998,104.010002,106.400002,105.341591,6595600
2017-06-12,106.400002,108.430000,106.400002,108.040001,106.965279,8690600
2017-06-13,108.339996,108.489998,107.160004,108.129997,107.054375,6099700
2017-06-14,107.910004,107.989998,105.739998,106.599998,105.539597,6202300
2017-06-15,106.500000,106.800003,105.870003,106.330002,105.272285,5441400
2017-06-16,106.940002,108.360001,106.209999,108.349998,107.272186,11633900
2017-06-19,108.309998,108.379997,107.139999,107.459999,106.391045,4577800
2017-06-20,106.250000,106.599998,105.379997,106.480003,105.420799,5171200
2017-06-21,105.889999,106.900002,103.919998,104.489998,103.450584,6989400
2017-06-22,104.480003,105.139999,104.040001,104.449997,103.410980,4197400
2017-06-23,104.250000,105.419998,104.239998,105.000000,103.955513,5773300
2017-06-26,105.029999,105.190002,104.029999,104.139999,103.104073,3602500
2017-06-27,104.730003,104.889999,104.029999,104.070000,103.034767,4170300
2017-06-28,104.430000,104.900002,104.040001,104.279999,103.242676,4162300
2017-06-29,104.379997,105.150002,104.050003,104.120003,103.084274,4288600
2017-06-30,104.529999,104.720001,103.889999,104.330002,103.292183,5455300
2017-07-03,104.239998,106.959999,104.239998,106.300003,105.242584,4419100
2017-07-05,105.989998,106.300003,104.269997,104.620003,103.579300,4482700
2017-07-06,104.669998,105.129997,103.709999,103.820000,102.787254,5084800
2017-07-07,103.589996,103.760002,102.809998,103.489998,102.460533,6457000
2017-07-10,103.440002,103.580002,102.599998,103.040001,102.015015,4629000
2017-07-11,103.150002,103.500000,102.550003,103.120003,102.094215,4322400
2017-07-12,104.000000,104.750000,103.470001,103.889999,102.856552,3978100
2017-07-13,103.800003,104.209999,103.459999,104.129997,103.094170,4439100
2017-07-14,104.379997,104.639999,103.730003,104.440002,103.401085,3644300
2017-07-17,104.320000,104.970001,104.080002,104.209999,103.173370,5572400
2017-07-18,104.599998,104.599998,103.510002,103.720001,102.688248,4339400
2017-07-19,103.559998,104.480003,103.510002,104.459999,103.420883,4932000
2017-07-20,105.000000,105.370003,103.820000,104.629997,103.589195,5367800
2017-07-21,104.180000,104.379997,103.150002,103.250000,102.222923,5304100
2017-07-24,103.180000,103.570000,102.919998,103.199997,102.173416,4080400
2017-07-25,104.449997,105.150002,104.320000,104.389999,103.351585,7093800
2017-07-26,104.629997,106.080002,104.199997,105.120003,104.074326,5881400
2017-07-27,104.879997,106.320000,104.610001,106.110001,105.054474,5888400
2017-07-28,106.709999,109.129997,106.360001,108.120003,107.044479,7812600
2017-07-31,108.389999,110.000000,108.150002,109.190002,108.103836,7561200
2017-08-01,109.540001,110.970001,109.419998,110.779999,109.678017,8162900
2017-08-02,110.389999,111.199997,109.849998,110.459999,109.361198,6212300
2017-08-03,110.230003,110.449997,109.050003,109.430000,108.341446,5605400
2017-08-04,109.430000,110.199997,109.430000,110.110001,109.014687,4643500
2017-08-07,109.809998,110.290001,109.580002,109.779999,108.687965,4762800
2017-08-08,110.000000,110.709999,109.769997,110.349998,109.252296,4107300
2017-08-09,110.739998,111.410004,110.260002,110.889999,109.786926,3966800
2017-08-10,111.230003,111.440002,110.029999,110.110001,109.014687,4950700
2017-08-11,110.199997,110.489998,109.129997,109.230003,108.143440,3383000
2017-08-14,109.260002,109.820000,108.320000,108.709999,107.628609,4262300
2017-08-15,108.750000,108.900002,107.529999,108.570000,107.490005,5310700
2017-08-16,107.629997,107.919998,106.690002,106.839996,106.839996,4186600
2017-08-17,106.610001,106.870003,105.910004,105.919998,105.919998,5870300
2017-08-18,105.839996,107.339996,105.500000,106.480003,106.480003,5467400
2017-08-21,106.480003,106.480003,105.300003,105.779999,105.779999,3560400
2017-08-22,105.989998,106.919998,105.809998,106.360001,106.360001,5630900
2017-08-23,106.209999,107.059998,106.110001,106.610001,106.610001,4185800
2017-08-24,106.500000,107.669998,106.330002,107.440002,107.440002,5059700
2017-08-25,107.820000,108.709999,107.519997,108.230003,108.230003,4384200
2017-08-28,108.540001,108.589996,107.269997,107.760002,107.760002,3681600
2017-08-29,107.430000,108.050003,107.040001,107.860001,107.860001,3230600
2017-08-30,107.580002,107.839996,107.099998,107.730003,107.730003,3126000
2017-08-31,108.000000,108.230003,107.500000,107.620003,107.620003,5508200
2017-09-01,107.680000,109.160004,107.510002,108.760002,108.760002,3626500
